"year","month","credate","Ward","Police.District","Community.Area","Latitude","Longitude"
2015,9,2015-09-27,30,25,19,41.9277948497804,-87.7687032069945
2015,9,2015-09-27,32,14,22,41.9205671846569,-87.6839699898033
2015,9,2015-09-27,32,14,22,41.9220272001426,-87.6827938026954
2015,9,2015-09-27,18,8,66,41.7613432540546,-87.6881943715771
2015,9,2015-09-27,12,9,61,41.8159478049573,-87.6662167013355
2015,9,2015-09-28,18,8,66,41.7614298973911,-87.6830058667151
2015,9,2015-09-28,18,8,70,41.741403993291,-87.7197156975946
2015,9,2015-09-28,5,3,43,41.7714938019325,-87.580275709255
2015,9,2015-09-28,21,22,73,41.7245912902604,-87.6458780048392
2015,9,2015-09-28,14,9,63,41.7999943229854,-87.6904572771121
2015,9,2015-09-28,14,9,63,41.8009579669466,-87.6904839215612
2015,9,2015-09-28,25,12,31,41.8577413261267,-87.6625450143739
2015,9,2015-09-28,14,9,63,41.7982226657662,-87.7026180153576
2015,9,2015-09-28,31,25,20,41.9290493500249,-87.7358514566228
2015,9,2015-09-28,12,9,59,41.8330813798191,-87.670606038926
2015,9,2015-09-28,32,19,5,41.9385441356624,-87.6788665908887
2015,9,2015-09-28,21,22,73,41.7256701935077,-87.6347205957524
2015,9,2015-09-25,7,3,43,41.7627200357058,-87.56726986573
2015,9,2015-09-25,7,4,48,41.7317915388282,-87.5685188569843
2015,9,2015-09-25,30,25,19,41.9369268781359,-87.7611793281096
2015,9,2015-09-25,1,12,24,41.8989394854612,-87.6655014820692
2015,9,2015-09-25,1,14,22,41.9194740430505,-87.6982533704243
2015,9,2015-09-25,26,14,23,41.9108422209101,-87.7102379944613
2015,9,2015-09-25,26,14,23,41.9107855735242,-87.710236237821
2015,9,2015-09-25,32,14,22,41.9170171305855,-87.686380519063
2015,9,2015-09-25,39,16,10,41.9927088465537,-87.7804973766538
2015,9,2015-09-24,1,12,24,41.8924763252051,-87.6710094468395
2015,9,2015-09-24,21,6,71,41.7363904194674,-87.6592862455101
2015,9,2015-09-24,18,8,70,41.7442126764085,-87.7036039576709
2015,9,2015-09-23,18,8,70,41.7453715961514,-87.6803589194058
2015,9,2015-09-23,5,3,69,41.763141306329,-87.5956318662167
2015,9,2015-09-23,18,8,70,41.745010177412,-87.6818446849832
2015,9,2015-09-23,1,14,24,41.91022517185,-87.6863105483454
2015,9,2015-09-22,26,14,23,41.913330199639,-87.704761266552
2015,9,2015-09-22,17,8,66,41.7770703904929,-87.7008833293271
2015,9,2015-09-22,1,14,24,41.9081143094673,-87.6824317942939
2015,9,2015-09-20,21,22,73,41.7311002375502,-87.6485010955143
2015,9,2015-09-15,35,14,22,41.9224959544888,-87.716782789936
2015,9,2015-09-15,45,17,16,41.9548167485382,-87.7228875480174
2015,9,2015-09-15,33,17,14,41.9618289013072,-87.7096364001936
2015,9,2015-09-15,38,16,15,41.9567606824711,-87.7792037180559
2015,9,2015-09-15,38,16,17,41.9512259466463,-87.7972778022966
2015,9,2015-09-16,45,16,15,41.9667767026289,-87.7503178919057
2015,9,2015-09-16,45,16,15,41.9668937495778,-87.7503216674216
2015,9,2015-09-16,36,25,18,41.9327558144988,-87.8000153003024
2015,9,2015-09-16,38,16,15,41.9514525517417,-87.7662082684735
2015,9,2015-09-16,38,16,15,41.9549363004402,-87.7818799229608
2015,9,2015-09-16,35,17,16,41.9506438813907,-87.7129553839719
2015,9,2015-09-16,38,16,17,41.950877942906,-87.8051405865361
2015,9,2015-09-17,35,25,20,41.9140856200682,-87.7287611656493
2015,9,2015-09-17,38,16,15,41.9540645127866,-87.7757340766616
2015,9,2015-09-17,36,25,18,41.9241848039717,-87.7966292039268
2015,9,2015-09-17,35,25,20,41.9213407848807,-87.7338723012251
2015,9,2015-09-17,36,25,18,41.9292416539056,-87.7977139334715
2015,9,2015-09-07,8,3,43,41.7595772449829,-87.5851936062284
2015,9,2015-09-09,6,6,44,41.7449299300037,-87.6073399911417
2015,9,2015-09-11,15,7,67,41.7827840095914,-87.6692971565501
2015,9,2015-09-12,33,14,21,41.9334932004879,-87.6941419219545
2015,9,2015-09-12,10,4,51,41.7046051581232,-87.5755482513952
2015,9,2015-09-14,45,17,16,41.9550043586372,-87.7225995831253
2015,9,2015-09-01,3,9,37,41.7958353436477,-87.6328878558468
2015,9,2015-09-01,19,22,72,41.7127472767942,-87.6829482383327
2015,9,2015-09-01,6,6,69,41.7579883606242,-87.6113093954604
2015,9,2015-09-02,16,7,68,41.7824057242926,-87.6426347481332
2015,9,2015-09-02,16,7,68,41.7826134755679,-87.6433584207436
2015,9,2015-09-02,6,7,69,41.7644368227063,-87.6298928836163
2015,9,2015-09-02,15,8,63,41.7917637780218,-87.6935984451037
2015,9,2015-09-04,4,2,36,41.82013608492,-87.600378069821
2015,9,2015-09-30,1,14,22,41.9182558363167,-87.6967692203741
2015,9,2015-09-30,1,14,22,41.91631666853,-87.6983430557914
2015,9,2015-09-30,32,14,24,41.9139470984887,-87.6847706361428
2015,9,2015-09-30,27,18,8,41.9091733771481,-87.6367506258963
2015,9,2015-09-29,32,19,6,41.9385779976217,-87.6687699511039
2015,9,2015-09-29,31,25,21,41.9364594036578,-87.7276131550809
2015,9,2015-09-29,44,19,6,41.939300999971,-87.6407530012671
2015,9,2015-09-28,10,4,52,41.6879407245802,-87.5318146654658
2015,9,2015-09-28,14,8,58,41.8119731867347,-87.7100141740309
2015,9,2015-09-28,32,14,24,41.9119392566986,-87.666723624109
2015,9,2015-09-28,32,19,7,41.9293675223991,-87.6636104432666
2015,9,2015-09-29,1,12,24,41.8987187203905,-87.6655707484597
2015,9,2015-09-29,14,8,56,41.8003114108237,-87.7394324268482
2015,9,2015-09-23,18,8,70,41.7385739164263,-87.738715068722
2015,9,2015-09-23,32,19,6,41.9387201569925,-87.6654856957185
2015,9,2015-09-17,38,16,17,41.9544005782476,-87.7908448451461
2015,9,2015-09-17,36,16,15,41.9440551065589,-87.7761583678677
2015,9,2015-09-18,38,16,15,41.9634296938563,-87.7833857271072
2015,9,2015-09-18,41,16,9,42.018180199256,-87.8174013359127
2015,9,2015-09-18,33,17,14,41.9647592933421,-87.706060428708
2015,9,2015-09-18,38,16,15,41.9622934586058,-87.7632005078558
2015,9,2015-09-16,45,16,11,41.9714752273528,-87.7556575183004
2015,9,2015-09-17,33,17,16,41.9500287347593,-87.7056146145512
2015,9,2015-09-17,41,16,9,42.017214811822,-87.8076424649243
2015,9,2015-09-17,33,17,21,41.9448795109462,-87.7049469030383
2015,9,2015-09-11,31,25,19,41.9386311027166,-87.754092063505
2015,9,2015-09-02,37,11,23,41.897242743226,-87.7336824878395
2015,9,2015-09-04,49,24,1,42.0124437476331,-87.6793372095654
2015,9,2015-09-07,31,25,19,41.9304474063551,-87.7517411925204
2015,9,2015-09-30,8,3,43,41.7616504443787,-87.5822565388441
2015,9,2015-09-30,31,25,20,41.9339615894501,-87.7379533600822
2015,9,2015-09-30,19,22,75,41.6853766922018,-87.6808093819702
2015,9,2015-09-30,23,8,62,41.7913304636425,-87.7203821866404
2015,9,2015-09-30,37,11,23,41.9023540412673,-87.7387442874708
2015,9,2015-09-29,19,22,75,41.6982578625428,-87.6873701257753
2015,9,2015-09-29,18,8,70,41.7416088920745,-87.7071667572942
2015,9,2015-09-29,22,10,30,41.8389294219762,-87.7294144642574
2015,9,2015-09-29,23,8,62,41.7921153254974,-87.718081268183
2015,9,2015-09-26,19,22,74,41.7029424244148,-87.6975535738711
2015,9,2015-09-27,6,7,68,41.767823351121,-87.6458517164431
2015,9,2015-09-27,50,24,2,42.0186308509242,-87.6950154056692
2015,9,2015-09-27,19,22,72,41.7063166330418,-87.6781012854153
2015,9,2015-09-27,39,17,16,41.9653992041096,-87.7453620580726
2015,9,2015-09-28,47,19,5,41.9588298171732,-87.6848195168468
2015,9,2015-09-28,23,8,66,41.7861325299016,-87.7037717579901
2015,9,2015-09-28,11,9,60,41.8287332211278,-87.6499451902629
2015,9,2015-09-28,1,14,22,41.9141064988488,-87.6979856765354
2015,9,2015-09-28,23,8,66,41.7860753741667,-87.707328002542
2015,9,2015-09-28,16,8,66,41.7770850787979,-87.6861715354947
2015,9,2015-09-28,18,8,70,41.7504887677879,-87.7099938513484
2015,9,2015-09-25,6,7,69,41.7627841383862,-87.6298571185712
2015,9,2015-09-25,39,17,16,41.9608685947679,-87.7253171888411
2015,9,2015-09-25,10,4,52,41.7159404214569,-87.5345511473767
2015,9,2015-09-25,39,17,14,41.9694211092336,-87.7331474510604
2015,9,2015-09-25,11,9,60,41.8461746907713,-87.6427959891779
2015,9,2015-09-25,48,20,77,41.9871053564933,-87.6579762948009
2015,9,2015-09-23,40,20,77,41.9843970653669,-87.6705137673595
2015,9,2015-09-23,13,8,65,41.7677081698552,-87.7167755520371
2015,9,2015-09-23,19,22,74,41.6976585836788,-87.7194179779956
2015,9,2015-09-23,39,17,14,41.9736348328642,-87.7246816207846
2015,9,2015-09-23,40,24,2,41.9906844241721,-87.6919581481384
2015,9,2015-09-23,50,24,2,42.0035372913602,-87.6950624567741
2015,9,2015-09-23,50,24,2,42.0011176375777,-87.692559763465
2015,9,2015-09-23,39,17,13,41.9844189952337,-87.7375598733709
2015,9,2015-09-23,49,24,1,42.0067031670619,-87.6714478588516
2015,9,2015-09-24,7,4,43,41.7555095218116,-87.5569101058295
2015,9,2015-09-24,12,9,58,41.8250902214227,-87.6886875559128
2015,9,2015-09-24,23,8,62,41.7944512205398,-87.7343742212438
2015,9,2015-09-24,14,8,56,41.7990827617313,-87.7891837397685
2015,9,2015-09-24,37,25,25,41.9049638265628,-87.7656622324769
2015,9,2015-09-24,6,6,44,41.747879453642,-87.6122651784528
2015,9,2015-09-24,20,9,61,41.8034607095474,-87.6634703739924
2015,9,2015-09-24,29,15,25,41.9003009691654,-87.7742401708773
2015,9,2015-09-24,13,8,64,41.7794613861931,-87.7643719991892
2015,9,2015-09-24,48,20,77,41.9868740872947,-87.6582639385327
2015,9,2015-09-24,47,19,4,41.9642397512743,-87.6828341104635
2015,9,2015-09-24,37,25,25,41.9131362575999,-87.7490726324462
2015,9,2015-09-22,23,8,66,41.7844137314745,-87.7112926679167
2015,9,2015-09-22,50,24,2,41.9959326617416,-87.7021567873931
2015,9,2015-09-22,1,14,24,41.9060914667534,-87.6860371003782
2015,9,2015-09-22,28,11,28,41.873057467419,-87.6884946646494
2015,9,2015-09-22,50,24,2,42.0051801631139,-87.6875781940381
2015,9,2015-09-22,47,19,5,41.9404185916607,-87.6748573766534
2015,9,2015-09-22,40,24,2,41.9917812794313,-87.6919923001618
2015,9,2015-09-22,39,17,14,41.9676931849983,-87.7355697059476
2015,9,2015-09-22,37,11,23,41.8996566750194,-87.7371067673319
2015,9,2015-09-22,6,7,69,41.7637630877326,-87.627226448252
2015,9,2015-09-23,37,25,25,41.9059631750057,-87.7575555891214
2015,9,2015-09-23,33,17,16,41.9522228497388,-87.7032254760366
2015,9,2015-09-23,24,10,29,41.8626285909253,-87.7254007841464
2015,9,2015-09-23,25,12,31,41.8559793926667,-87.6593910822172
2015,9,2015-09-23,23,8,62,41.7948223400995,-87.7169275005789
2015,9,2015-09-19,31,16,15,41.9432239843002,-87.7513824401181
2015,9,2015-09-19,6,3,69,41.7613388290611,-87.6092649417563
2015,9,2015-09-21,4,2,35,41.837965372655,-87.6193262630687
2015,9,2015-09-21,47,19,4,41.9617817146169,-87.6912917226938
2015,9,2015-09-21,8,6,44,41.7408129955435,-87.6014495951632
2015,9,2015-09-21,23,8,66,41.7741888201494,-87.7104884595992
2015,9,2015-09-21,7,4,48,41.7286547226626,-87.5695741685414
2015,9,2015-09-21,23,8,62,41.7937159291075,-87.734060950782
2015,9,2015-09-21,23,8,57,41.7990746108092,-87.7329833887735
2015,9,2015-09-22,39,17,16,41.9590222306627,-87.7242480326727
2015,9,2015-09-22,37,11,23,41.8958779646166,-87.7311783329152
2015,9,2015-09-16,8,6,44,41.7310374569948,-87.60667792437
2015,9,2015-09-16,31,25,19,41.9269241904975,-87.7490275728531
2015,9,2015-09-17,6,6,44,41.7491531528623,-87.6165673346376
2015,9,2015-09-17,16,8,66,41.7842853031572,-87.6888051778413
2015,9,2015-09-17,6,6,44,41.7473024750589,-87.6089096035209
2015,9,2015-09-18,12,9,58,41.8236189942443,-87.6931372136588
2015,9,2015-09-18,13,8,65,41.7753433336033,-87.7313632018112
2015,9,2015-09-18,13,8,65,41.7713519000807,-87.7168627580904
2015,9,2015-09-18,18,8,70,41.755330669249,-87.709670838541
2015,9,2015-09-18,21,22,73,41.7228664721744,-87.6552709819452
2015,9,2015-09-18,31,25,21,41.9373271245034,-87.7310140650141
2015,9,2015-09-18,13,8,65,41.7832944256217,-87.7279237795452
2015,9,2015-09-12,7,4,43,41.7529581047341,-87.5523365342077
2015,9,2015-09-13,18,8,66,41.7613205541692,-87.6930845081954
2015,9,2015-09-14,4,2,35,41.8369972758655,-87.6195966583352
2015,9,2015-09-14,43,19,7,41.9296478194444,-87.651183456594
2015,9,2015-09-14,30,17,16,41.9425079694504,-87.7362016240576
2015,9,2015-09-14,8,4,45,41.744764455524,-87.5842849839115
2015,9,2015-09-14,23,8,64,41.7775211667413,-87.7843176372851
2015,9,2015-09-14,30,16,15,41.9470144453443,-87.7578365454786
2015,9,2015-09-14,43,18,7,41.9147523458181,-87.6424013892626
2015,9,2015-09-14,18,8,70,41.7359418280136,-87.7179585071505
2015,9,2015-09-14,32,14,22,41.9167916016168,-87.6823011949578
2015,9,2015-09-14,32,14,22,41.9167957113308,-87.6820748327941
2015,9,2015-09-15,30,25,19,41.9303169936003,-87.7794375749164
2015,9,2015-09-15,28,15,25,41.8804583229813,-87.7569873561434
2015,9,2015-09-16,15,9,58,41.8149273561266,-87.6884445448739
2015,9,2015-09-16,26,12,24,41.8916089151283,-87.6799541935969
2015,9,2015-09-16,7,4,43,41.7527483964313,-87.560080772605
2015,9,2015-09-16,18,8,70,41.7457554251565,-87.7396230912355
2015,9,2015-09-16,37,25,25,41.9126337834184,-87.7629679746396
2015,9,2015-09-16,23,8,62,41.7937841400394,-87.7267079985424
2015,9,2015-09-16,39,17,16,41.9673282573382,-87.7412863290178
2015,9,2015-09-04,50,24,2,42.0079144405957,-87.6996332566839
2015,9,2015-09-04,38,16,15,41.951347389178,-87.7630557243263
2015,9,2015-09-05,39,17,14,41.9701634003335,-87.7288285199497
2015,9,2015-09-06,45,17,15,41.9565948629392,-87.7467121444688
2015,9,2015-09-07,33,17,16,41.9538428371963,-87.702672580557
2015,9,2015-09-07,38,16,17,41.9435088671821,-87.7974184465957
2015,9,2015-09-07,36,16,17,41.9419459456252,-87.7810962741595
2015,9,2015-09-07,33,17,16,41.9485903897793,-87.7032070362248
2015,9,2015-09-08,44,19,6,41.9460261348194,-87.6568661065096
2015,9,2015-09-08,19,22,75,41.6917201525793,-87.6773600635702
2015,9,2015-09-08,19,22,75,41.691531079086,-87.6773553545366
2015,9,2015-09-08,48,24,77,41.9909136613344,-87.6695291771234
2015,9,2015-09-08,36,25,19,41.9218589850873,-87.742444122083
2015,9,2015-09-08,7,4,46,41.7493585364659,-87.5660452683389
2015,9,2015-09-09,13,8,64,41.7778423757832,-87.77834372848
2015,9,2015-09-09,38,16,15,41.9547527394478,-87.781579510133
2015,9,2015-09-09,47,19,4,41.9645598231193,-87.6824509077641
2015,9,2015-09-09,29,15,25,41.8702995038369,-87.7510771733004
2015,9,2015-09-09,38,16,17,41.9502685650733,-87.8304404370464
2015,9,2015-09-09,38,16,15,41.9565720041917,-87.7783616116192
2015,9,2015-09-09,45,17,16,41.948275756046,-87.7303061099673
2015,9,2015-09-10,14,9,63,41.7950719910275,-87.6873119285298
2015,9,2015-09-11,36,16,17,41.9439885515727,-87.7820269981221
2015,9,2015-09-11,33,17,14,41.9640034838475,-87.7072584884605
2015,9,2015-09-11,43,19,7,41.9273389164402,-87.644181872363
2015,9,2015-09-12,21,22,73,41.7270563394539,-87.642849681604
2015,9,2015-09-12,21,22,73,41.7268324686847,-87.6431165027986
2015,9,2015-09-12,21,22,73,41.7270615367324,-87.642485223742
2015,9,2015-09-12,27,12,27,41.8872463365266,-87.70264071278
2015,9,2015-09-12,14,8,57,41.8075618118581,-87.727394754529
2015,9,2015-09-02,24,11,27,41.8707847270965,-87.7117166704623
2015,9,2015-09-03,7,3,43,41.7617276972135,-87.577895524438
2015,9,2015-09-03,41,16,10,41.9793413261971,-87.7977781850529
2015,9,2015-09-03,45,16,15,41.9651396776001,-87.7685786469659
2015,9,2015-09-03,40,24,77,41.9908765716696,-87.6716939320893
2015,9,2015-09-30,15,9,63,41.8010217519511,-87.682386784038
2015,9,2015-09-28,10,4,52,41.7140419217394,-87.5335266260682
2015,9,2015-09-28,14,9,63,41.8001122021718,-87.6901671397182
2015,9,2015-09-29,17,8,66,41.7587189739234,-87.7083097880086
2015,9,2015-09-25,14,9,63,41.799711320994,-87.6904496789441
2015,9,2015-09-26,17,8,66,41.7748404101807,-87.6992265093754
2015,9,2015-09-23,18,8,70,41.7442779165189,-87.6926245665674
2015,9,2015-09-23,14,8,63,41.7917896948921,-87.7073305186466
2015,9,2015-09-23,18,8,70,41.7526544097534,-87.7307459164939
2015,9,2015-09-17,14,8,63,41.7938938703425,-87.7070950129525
2015,9,2015-09-09,10,4,46,41.737804189513,-87.5564495214839
2015,9,2015-09-30,37,11,23,41.9021931039163,-87.7252123126986
2015,9,2015-09-29,12,9,58,41.8211915128227,-87.6886917300215
2015,9,2015-09-25,6,7,69,41.7627841383862,-87.6298571185712
2015,9,2015-09-25,12,9,58,41.8299269071507,-87.6961000094912
2015,9,2015-09-23,21,22,73,41.7195620754579,-87.6589486705079
2015,9,2015-09-24,42,1,32,41.8879589172434,-87.6196073399263
2015,9,2015-09-22,29,15,25,41.895323972026,-87.7664807228375
2015,9,2015-09-17,17,7,67,41.7585639648005,-87.6548361585011
2015,9,2015-09-05,13,8,62,41.7913082792719,-87.7217675313986
2015,9,2015-09-08,26,12,24,41.894691565435,-87.6890788605587
2015,9,2015-09-09,5,3,43,41.7627985299497,-87.5779184898531
2015,9,2015-09-10,21,22,73,41.730796247044,-87.649408907437
2015,9,2015-09-10,27,12,24,41.8894616080262,-87.6752609470668
2015,9,2015-09-11,14,8,58,41.8223612105211,-87.7129004136835
2015,9,2015-09-11,37,25,25,41.9066463376392,-87.7434095921321
2015,9,2015-09-14,NA,NA,NA,NA,NA
2015,9,2015-09-14,45,17,16,41.955095581955,-87.7228968062591
2015,9,2015-09-15,42,1,32,41.887526695735,-87.6196374149782
2015,9,2015-09-16,1,14,22,41.9144298729108,-87.7087215553095
2015,9,2015-09-01,6,6,69,41.7566565723607,-87.6170896096012
2015,9,2015-09-01,41,16,10,41.9795115103916,-87.8008607185098
2015,9,2015-09-01,34,22,49,41.6943344065447,-87.6384682661722
2015,9,2015-09-02,20,3,40,41.7854341453239,-87.6223739803828
2015,9,2015-09-03,17,6,71,41.7530125254093,-87.6512328252844
2015,9,2015-09-03,34,5,53,41.6583394791176,-87.6442156822068
2015,9,2015-09-03,21,22,73,41.7278783560331,-87.6569033848944
2015,9,2015-09-30,45,16,15,41.9666435262635,-87.7763504002837
2015,9,2015-09-24,38,16,15,41.9581964943348,-87.7780257409262
2015,9,2015-09-25,38,16,17,41.9509054524303,-87.8037494389587
2015,9,2015-09-25,35,14,22,41.9309342073837,-87.7139174420826
2015,9,2015-09-25,6,7,69,41.7627841383862,-87.6298571185712
2015,9,2015-09-22,45,16,11,41.9682962969888,-87.7552049038133
2015,9,2015-09-18,38,16,17,41.9396506919453,-87.819177878854
2015,9,2015-09-18,38,16,17,41.9396506919453,-87.819177878854
2015,9,2015-09-18,45,16,15,41.9598197492333,-87.755570629914
2015,9,2015-09-18,38,16,17,41.9478906759567,-87.8121261713824
2015,9,2015-09-18,35,17,16,41.960225672791,-87.7239895398218
2015,9,2015-09-19,38,16,17,41.9434680031435,-87.8114039649467
2015,9,2015-09-19,38,16,15,41.9561765104311,-87.7755113120633
2015,9,2015-09-19,36,25,18,41.9244442608508,-87.7929670656715
2015,9,2015-09-19,36,25,18,41.9246141592803,-87.7929726219696
2015,9,2015-09-19,5,2,41,41.7975372505844,-87.595128901819
2015,9,2015-09-19,45,16,11,41.972204610963,-87.7783157697678
2015,9,2015-09-19,41,16,10,41.9814721996026,-87.8001123315508
2015,9,2015-09-19,35,25,20,41.9204062765553,-87.730175279713
2015,9,2015-09-19,38,16,17,41.950664878412,-87.804891818273
2015,9,2015-09-21,38,16,15,41.9545280519266,-87.78157190419
2015,9,2015-09-01,22,8,56,41.8007808169462,-87.7492309048204
2015,9,2015-09-01,6,6,44,41.7437154836479,-87.6139106555797
2015,9,2015-09-01,2,18,7,41.9236946353508,-87.6675108970045
2015,9,2015-09-01,13,8,56,41.7857378915835,-87.775317652839
2015,9,2015-09-03,6,7,67,41.767565896433,-87.6555444472199
2015,9,2015-09-13,38,16,15,41.9675370055286,-87.7773873412774
2015,9,2015-09-30,10,4,52,41.7081082426381,-87.5321386851107
2015,9,2015-09-30,11,9,34,41.8405560580856,-87.6318666988722
2015,9,2015-09-30,25,10,31,41.8475972167691,-87.6856625473943
2015,9,2015-09-30,10,4,51,41.7216511221362,-87.5609706265265
2015,9,2015-09-30,49,24,1,42.0035950763648,-87.6741904495048
2015,9,2015-09-29,49,24,1,42.0077862941966,-87.6795141309586
2015,9,2015-09-29,8,4,45,41.7465467678127,-87.5872246474221
2015,9,2015-09-29,39,17,13,41.9806978601,-87.7374619670409
2015,9,2015-09-29,38,16,15,41.9549842849156,-87.7597931410268
2015,9,2015-09-29,25,10,31,41.8515689128494,-87.6718302848862
2015,9,2015-09-29,48,20,77,41.9767820125972,-87.6579740254646
2015,9,2015-09-29,23,8,62,41.7952732800884,-87.7155466857525
2015,9,2015-09-29,39,17,13,41.9877595187672,-87.7128299562779
2015,9,2015-09-30,6,6,44,41.7420790254618,-87.6180547374269
2015,9,2015-09-30,32,19,6,41.9382349769249,-87.6732646713157
2015,9,2015-09-30,24,11,27,41.8729101748854,-87.7036372033839
2015,9,2015-09-30,39,17,13,41.9896061956279,-87.7128852330633
2015,9,2015-09-30,49,24,1,42.0080658774831,-87.6630669694427
2015,9,2015-09-30,48,24,77,41.9967655182974,-87.6643141099918
2015,9,2015-09-30,46,19,6,NA,NA
2015,9,2015-09-30,13,8,65,41.770713148991,-87.7135582191377
2015,9,2015-09-30,7,4,46,41.7493688823361,-87.5639124350152
2015,9,2015-09-30,49,24,1,42.0077849971266,-87.6795879055705
2015,9,2015-09-27,17,6,71,41.7519798534611,-87.6718229512893
2015,9,2015-09-28,25,12,28,41.8765083018407,-87.6507587396469
2015,9,2015-09-28,6,6,69,41.7547201016626,-87.6236542776929
2015,9,2015-09-28,23,8,66,41.7842323560571,-87.7087957173865
2015,9,2015-09-28,8,6,44,41.7358514538815,-87.6044821430873
2015,9,2015-09-28,32,19,6,41.9387707873722,-87.6621396303724
2015,9,2015-09-28,8,4,46,41.7506498963651,-87.5818047853346
2015,9,2015-09-28,39,17,16,41.9577922644777,-87.7324534149273
2015,9,2015-09-28,46,19,6,41.9540033098301,-87.6477737497362
2015,9,2015-09-25,23,8,62,41.7915599732884,-87.7197035792253
2015,9,2015-09-25,23,8,62,41.7915622038322,-87.7195515152808
2015,9,2015-09-25,38,16,17,41.9522063839674,-87.8049646023828
2015,9,2015-09-25,28,12,28,41.869934927729,-87.6627273860178
2015,9,2015-09-25,13,8,64,41.7753420850189,-87.7666282005723
2015,9,2015-09-25,26,14,23,41.9102194014522,-87.7102204975994
2015,9,2015-09-25,30,25,19,41.9261810126131,-87.7695684645486
2015,9,2015-09-26,45,16,11,41.9740454902894,-87.7865483781748
2015,9,2015-09-26,13,8,62,41.7912273413618,-87.7291720266363
2015,9,2015-09-26,22,10,30,41.8378177447165,-87.7217850251563
2015,9,2015-09-26,21,6,71,41.7424991014223,-87.6655217607029
2015,9,2015-09-23,34,22,75,41.686514552879,-87.6557272915092
2015,9,2015-09-23,3,2,38,41.8151308094598,-87.6138977453593
2015,9,2015-09-23,29,25,25,41.9160443259064,-87.7951521213861
2015,9,2015-09-23,22,10,30,41.8480840457694,-87.7187026141585
2015,9,2015-09-23,14,8,57,41.8107840659508,-87.7195111745629
2015,9,2015-09-24,28,11,26,41.8788296648024,-87.7328147341803
2015,9,2015-09-24,37,25,25,41.9049638265628,-87.7656622324769
2015,9,2015-09-24,30,25,19,41.9361610854182,-87.7699127033686
2015,9,2015-09-24,28,15,25,41.8784581532901,-87.7475194884432
2015,9,2015-09-24,28,11,28,41.8676090071862,-87.6882249074195
2015,9,2015-09-24,31,25,21,41.935506473468,-87.730621140453
2015,9,2015-09-22,22,10,30,41.83833112169,-87.7306134406701
2015,9,2015-09-22,29,25,18,41.9315605337608,-87.8011508659961
2015,9,2015-09-22,9,5,49,41.6974785991476,-87.6136491881187
2015,9,2015-09-22,9,5,49,41.7031267930735,-87.6186773882103
2015,9,2015-09-12,38,16,17,41.9397025307779,-87.8167280943004
2015,9,2015-09-14,45,17,16,41.9518362624756,-87.7355345592489
2015,9,2015-09-14,45,17,15,41.9576326958355,-87.7458671681919
2015,9,2015-09-15,4,2,38,41.8064799150412,-87.6112382630797
2015,9,2015-09-15,38,16,17,41.945933927105,-87.8083854539784
2015,9,2015-09-16,17,8,66,41.7665505082422,-87.6880415822537
2015,9,2015-09-18,38,16,17,41.9511764474034,-87.7834670382016
2015,9,2015-09-19,28,15,25,41.8847608134112,-87.7465131449283
2015,9,2015-09-19,2,14,24,41.9117096091851,-87.682229878577
2015,9,2015-09-20,45,16,15,41.9534526729522,-87.7535289250405
2015,9,2015-09-20,14,8,56,41.7999631466917,-87.7635918611119
2015,9,2015-09-20,38,16,15,41.958694012179,-87.7795603792176
2015,9,2015-09-20,36,25,18,41.9331043890229,-87.7978414453955
2015,9,2015-09-20,38,16,15,41.965755868676,-87.7817531849422
2015,9,2015-09-21,35,25,20,41.9205151706283,-87.7304724822881
2015,9,2015-09-21,26,12,24,41.8972745002871,-87.6978393132528
2015,9,2015-09-21,43,18,7,41.9170303179085,-87.6498354579249
2015,9,2015-09-21,45,16,11,41.9768504541094,-87.7758797260426
2015,9,2015-09-21,38,16,17,41.947333913467,-87.832700210041
2015,9,2015-09-21,45,16,15,41.9656105425497,-87.7724506553473
2015,9,2015-09-21,41,16,76,41.9725936414073,-87.8382737995731
2015,9,2015-09-29,42,1,32,41.8879834026807,-87.6201902033517
2015,9,2015-09-29,42,1,32,41.8880239456143,-87.6203492463848
2015,9,2015-09-29,42,1,32,41.8880404076705,-87.6204309846594
2015,9,2015-09-22,45,16,15,41.9616939955625,-87.7498600418961
2015,9,2015-09-22,45,16,11,41.9761714007739,-87.7630297121474
2015,9,2015-09-23,1,12,24,41.8924447202965,-87.6729467508273
2015,9,2015-09-24,36,25,19,41.9229439763006,-87.7537961729245
2015,9,2015-09-04,31,25,22,41.925846624669,-87.7193223602027
2015,9,2015-09-09,17,6,71,41.7524620207309,-87.6515933330946
2015,9,2015-09-09,28,11,26,41.8770581369049,-87.7368415657188
2015,9,2015-09-09,47,19,4,41.9645598231193,-87.6824509077641
2015,9,2015-09-10,39,17,14,41.9679841735271,-87.7355752912348
2015,9,2015-09-11,24,10,29,41.8545001668315,-87.7261900009692
2015,9,2015-09-13,49,24,1,42.0025578800492,-87.663646690865
2015,9,2015-09-15,28,15,25,41.8804583229813,-87.7569873561434
2015,9,2015-09-16,27,12,24,41.8955496302607,-87.6638699729468
2015,9,2015-09-18,27,12,23,41.893623816771,-87.7056069914932
2015,9,2015-09-18,50,24,2,42.0116360730193,-87.688302238457
2015,9,2015-09-21,2,18,8,41.9104528069372,-87.6399325435096
2015,9,2015-09-21,33,17,21,41.941127108824,-87.7029221168082
